sample_id,language,backdoor_type,stealth_level,complexity,scenario,has_backdoor,file_path,label_compact,split
clean_000063,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000791.vhd,vhdl_none_none_complex_asic_0,train
clean_000149,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000792.cpp,cpp_none_none_simple_mcu_0,train
clean_000256,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000793.c,c_none_none_complex_embedded_0,train
bad_000199,verilog,instruction_hijack,high,complex,fpga,1,data/processed/dataset_v1/train/sample_000794.v,verilog_instruction_hijack_high_complex_fpga_1,train
clean_000293,c,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000795.c,c_none_none_complex_mcu_0,train
clean_000164,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000796.v,verilog_none_none_complex_fpga_0,train
bad_000268,vhdl,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000797.vhd,vhdl_logic_tamper_high_complex_mcu_1,train
clean_000273,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000798.c,c_none_none_complex_embedded_0,train
clean_000204,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000799.cpp,cpp_none_none_complex_mcu_0,train
clean_000057,cpp,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000800.cpp,cpp_none_none_complex_asic_0,valid
bad_000186,cpp,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000801.cpp,cpp_privilege_escalation_medium_simple_asic_1,valid
clean_000054,c,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000802.c,c_none_none_simple_asic_0,valid
clean_000148,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/valid/sample_000803.cpp,cpp_none_none_simple_mcu_0,valid
clean_000390,c,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000804.c,c_none_none_simple_fpga_0,valid
clean_000025,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000805.vhd,vhdl_none_none_complex_asic_0,valid
bad_000426,c,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000806.c,c_privilege_escalation_medium_complex_mcu_1,valid
bad_000035,c,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/valid/sample_000807.c,c_logic_tamper_high_complex_embedded_1,valid
clean_000013,verilog,none,none,complex,mcu,0,data/processed/dataset_v1/valid/sample_000808.v,verilog_none_none_complex_mcu_0,valid
clean_000432,vhdl,none,none,simple,embedded,0,data/processed/dataset_v1/valid/sample_000809.vhd,vhdl_none_none_simple_embedded_0,valid
clean_000292,vhdl,none,none,simple,embedded,0,data/processed/dataset_v1/valid/sample_000810.vhd,vhdl_none_none_simple_embedded_0,valid
bad_000046,c,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000811.c,c_instruction_hijack_high_simple_asic_1,valid
bad_000265,verilog,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/valid/sample_000812.v,verilog_instruction_hijack_high_simple_fpga_1,valid
bad_000190,cpp,privilege_escalation,medium,complex,asic,1,data/processed/dataset_v1/valid/sample_000813.cpp,cpp_privilege_escalation_medium_complex_asic_1,valid
clean_000427,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/valid/sample_000814.cpp,cpp_none_none_complex_mcu_0,valid
bad_000388,vhdl,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/valid/sample_000815.vhd,vhdl_data_exfiltration_medium_complex_fpga_1,valid
bad_000183,vhdl,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/valid/sample_000816.vhd,vhdl_logic_tamper_high_complex_mcu_1,valid
bad_000084,c,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/valid/sample_000817.c,c_instruction_hijack_high_simple_fpga_1,valid
bad_000096,cpp,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000818.cpp,cpp_instruction_hijack_high_simple_asic_1,valid
clean_000491,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/valid/sample_000819.cpp,cpp_none_none_simple_mcu_0,valid
bad_000477,cpp,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000820.cpp,cpp_privilege_escalation_medium_complex_mcu_1,valid
clean_000360,c,none,none,simple,embedded,0,data/processed/dataset_v1/valid/sample_000821.c,c_none_none_simple_embedded_0,valid
bad_000279,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/valid/sample_000822.cpp,cpp_privilege_escalation_medium_simple_fpga_1,valid
clean_000118,c,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000823.c,c_none_none_simple_fpga_0,valid
bad_000332,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/valid/sample_000824.cpp,cpp_privilege_escalation_medium_simple_fpga_1,valid
clean_000330,c,none,none,simple,mcu,0,data/processed/dataset_v1/valid/sample_000825.c,c_none_none_simple_mcu_0,valid
bad_000481,vhdl,logic_tamper,high,simple,mcu,1,data/processed/dataset_v1/valid/sample_000826.vhd,vhdl_logic_tamper_high_simple_mcu_1,valid
bad_000210,c,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/valid/sample_000827.c,c_logic_tamper_high_simple_fpga_1,valid
bad_000055,cpp,logic_tamper,high,complex,asic,1,data/processed/dataset_v1/valid/sample_000828.cpp,cpp_logic_tamper_high_complex_asic_1,valid
bad_000015,c,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/valid/sample_000829.c,c_logic_tamper_high_complex_embedded_1,valid
clean_000182,c,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000830.c,c_none_none_simple_fpga_0,valid
bad_000165,c,instruction_hijack,high,complex,asic,1,data/processed/dataset_v1/valid/sample_000831.c,c_instruction_hijack_high_complex_asic_1,valid
bad_000227,vhdl,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/valid/sample_000832.vhd,vhdl_data_exfiltration_medium_simple_mcu_1,valid
clean_000135,c,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000833.c,c_none_none_simple_asic_0,valid
bad_000405,cpp,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/valid/sample_000834.cpp,cpp_data_exfiltration_medium_simple_embedded_1,valid
clean_000353,c,none,none,complex,mcu,0,data/processed/dataset_v1/valid/sample_000835.c,c_none_none_complex_mcu_0,valid
bad_000203,vhdl,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000836.vhd,vhdl_privilege_escalation_medium_complex_mcu_1,valid
clean_000297,c,none,none,complex,mcu,0,data/processed/dataset_v1/valid/sample_000837.c,c_none_none_complex_mcu_0,valid
bad_000231,cpp,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/valid/sample_000838.cpp,cpp_instruction_hijack_high_simple_fpga_1,valid
bad_000139,cpp,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000839.cpp,cpp_data_exfiltration_medium_simple_asic_1,valid
clean_000214,verilog,none,none,simple,mcu,0,data/processed/dataset_v1/valid/sample_000840.v,verilog_none_none_simple_mcu_0,valid
clean_000205,c,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000841.c,c_none_none_simple_fpga_0,valid
clean_000222,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/valid/sample_000842.vhd,vhdl_none_none_complex_embedded_0,valid
bad_000147,vhdl,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/valid/sample_000843.vhd,vhdl_instruction_hijack_high_simple_fpga_1,valid
bad_000390,c,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000844.c,c_privilege_escalation_medium_simple_asic_1,valid
bad_000254,verilog,logic_tamper,high,complex,fpga,1,data/processed/dataset_v1/valid/sample_000845.v,verilog_logic_tamper_high_complex_fpga_1,valid
bad_000228,verilog,instruction_hijack,high,complex,fpga,1,data/processed/dataset_v1/valid/sample_000846.v,verilog_instruction_hijack_high_complex_fpga_1,valid
clean_000321,cpp,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000847.cpp,cpp_none_none_simple_asic_0,valid
bad_000441,c,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000848.c,c_privilege_escalation_medium_complex_mcu_1,valid
bad_000438,vhdl,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/valid/sample_000849.vhd,vhdl_privilege_escalation_medium_complex_fpga_1,valid
clean_000306,c,none,none,complex,fpga,0,data/processed/dataset_v1/valid/sample_000850.c,c_none_none_complex_fpga_0,valid
bad_000024,c,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/valid/sample_000851.c,c_privilege_escalation_medium_simple_fpga_1,valid
bad_000266,c,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/valid/sample_000852.c,c_data_exfiltration_medium_complex_asic_1,valid
bad_000216,verilog,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000853.v,verilog_instruction_hijack_high_simple_asic_1,valid
bad_000116,verilog,logic_tamper,high,complex,fpga,1,data/processed/dataset_v1/valid/sample_000854.v,verilog_logic_tamper_high_complex_fpga_1,valid
bad_000491,c,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000855.c,c_data_exfiltration_medium_simple_asic_1,valid
clean_000141,verilog,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000856.v,verilog_none_none_complex_asic_0,valid
clean_000136,vhdl,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000857.vhd,vhdl_none_none_simple_fpga_0,valid
bad_000324,c,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/valid/sample_000858.c,c_privilege_escalation_medium_simple_fpga_1,valid
bad_000454,verilog,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/valid/sample_000859.v,verilog_data_exfiltration_medium_complex_asic_1,valid
clean_000301,verilog,none,none,complex,mcu,0,data/processed/dataset_v1/valid/sample_000860.v,verilog_none_none_complex_mcu_0,valid
clean_000351,verilog,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000861.v,verilog_none_none_complex_asic_0,valid
clean_000407,c,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000862.c,c_none_none_simple_asic_0,valid
clean_000280,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/valid/sample_000863.cpp,cpp_none_none_simple_mcu_0,valid
clean_000254,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/valid/sample_000864.cpp,cpp_none_none_complex_fpga_0,valid
bad_000280,verilog,logic_tamper,high,complex,asic,1,data/processed/dataset_v1/valid/sample_000865.v,verilog_logic_tamper_high_complex_asic_1,valid
bad_000209,cpp,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/valid/sample_000866.cpp,cpp_logic_tamper_high_complex_mcu_1,valid
bad_000123,cpp,data_exfiltration,medium,complex,embedded,1,data/processed/dataset_v1/valid/sample_000867.cpp,cpp_data_exfiltration_medium_complex_embedded_1,valid
clean_000428,vhdl,none,none,complex,fpga,0,data/processed/dataset_v1/valid/sample_000868.vhd,vhdl_none_none_complex_fpga_0,valid
clean_000393,c,none,none,simple,embedded,0,data/processed/dataset_v1/valid/sample_000869.c,c_none_none_simple_embedded_0,valid
bad_000397,verilog,instruction_hijack,high,complex,asic,1,data/processed/dataset_v1/valid/sample_000870.v,verilog_instruction_hijack_high_complex_asic_1,valid
clean_000329,cpp,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000871.cpp,cpp_none_none_complex_asic_0,valid
bad_000120,c,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000872.c,c_privilege_escalation_medium_simple_asic_1,valid
bad_000460,c,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000873.c,c_instruction_hijack_high_simple_asic_1,valid
bad_000173,cpp,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000874.cpp,cpp_privilege_escalation_medium_complex_mcu_1,valid
clean_000396,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/valid/sample_000875.cpp,cpp_none_none_complex_embedded_0,valid
clean_000106,vhdl,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000876.vhd,vhdl_none_none_simple_asic_0,valid
clean_000131,c,none,none,complex,embedded,0,data/processed/dataset_v1/valid/sample_000877.c,c_none_none_complex_embedded_0,valid
bad_000334,vhdl,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/valid/sample_000878.vhd,vhdl_logic_tamper_high_complex_embedded_1,valid
bad_000248,c,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/valid/sample_000879.c,c_instruction_hijack_high_complex_embedded_1,valid
clean_000177,c,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000880.c,c_none_none_complex_asic_0,valid
bad_000092,cpp,logic_tamper,high,complex,asic,1,data/processed/dataset_v1/valid/sample_000881.cpp,cpp_logic_tamper_high_complex_asic_1,valid
bad_000208,cpp,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/valid/sample_000882.cpp,cpp_privilege_escalation_medium_complex_embedded_1,valid
clean_000181,verilog,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000883.v,verilog_none_none_simple_fpga_0,valid
bad_000299,cpp,logic_tamper,high,simple,mcu,1,data/processed/dataset_v1/valid/sample_000884.cpp,cpp_logic_tamper_high_simple_mcu_1,valid
bad_000478,verilog,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000885.v,verilog_instruction_hijack_high_simple_asic_1,valid
clean_000494,cpp,none,none,complex,asic,0,data/processed/dataset_v1/valid/sample_000886.cpp,cpp_none_none_complex_asic_0,valid
bad_000099,c,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/valid/sample_000887.c,c_privilege_escalation_medium_complex_fpga_1,valid
bad_000358,c,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000888.c,c_data_exfiltration_medium_simple_asic_1,valid
clean_000443,cpp,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000889.cpp,cpp_none_none_simple_asic_0,valid
bad_000066,cpp,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000890.cpp,cpp_data_exfiltration_medium_complex_mcu_1,valid
clean_000049,cpp,none,none,simple,asic,0,data/processed/dataset_v1/valid/sample_000891.cpp,cpp_none_none_simple_asic_0,valid
bad_000253,cpp,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/valid/sample_000892.cpp,cpp_privilege_escalation_medium_complex_fpga_1,valid
bad_000043,c,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/valid/sample_000893.c,c_data_exfiltration_medium_complex_mcu_1,valid
clean_000004,vhdl,none,none,simple,fpga,0,data/processed/dataset_v1/valid/sample_000894.vhd,vhdl_none_none_simple_fpga_0,valid
bad_000010,c,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/valid/sample_000895.c,c_data_exfiltration_medium_simple_mcu_1,valid
clean_000137,vhdl,none,none,complex,fpga,0,data/processed/dataset_v1/valid/sample_000896.vhd,vhdl_none_none_complex_fpga_0,valid
bad_000016,cpp,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/valid/sample_000897.cpp,cpp_instruction_hijack_high_simple_asic_1,valid
bad_000103,cpp,logic_tamper,high,complex,fpga,1,data/processed/dataset_v1/valid/sample_000898.cpp,cpp_logic_tamper_high_complex_fpga_1,valid
bad_000450,vhdl,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/valid/sample_000899.vhd,vhdl_data_exfiltration_medium_simple_asic_1,valid
bad_000417,vhdl,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/test/sample_000900.vhd,vhdl_data_exfiltration_medium_complex_mcu_1,test
clean_000461,verilog,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000901.v,verilog_none_none_simple_fpga_0,test
bad_000290,c,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/test/sample_000902.c,c_data_exfiltration_medium_simple_mcu_1,test
clean_000126,c,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000903.c,c_none_none_complex_mcu_0,test
bad_000102,verilog,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/test/sample_000904.v,verilog_instruction_hijack_high_complex_mcu_1,test
bad_000188,c,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/test/sample_000905.c,c_instruction_hijack_high_complex_mcu_1,test
bad_000357,cpp,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/test/sample_000906.cpp,cpp_data_exfiltration_medium_simple_mcu_1,test
bad_000444,vhdl,instruction_hijack,high,simple,embedded,1,data/processed/dataset_v1/test/sample_000907.vhd,vhdl_instruction_hijack_high_simple_embedded_1,test
clean_000047,vhdl,none,none,simple,mcu,0,data/processed/dataset_v1/test/sample_000908.vhd,vhdl_none_none_simple_mcu_0,test
clean_000424,c,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000909.c,c_none_none_complex_embedded_0,test
bad_000275,verilog,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000910.v,verilog_data_exfiltration_medium_simple_embedded_1,test
clean_000110,cpp,none,none,simple,embedded,0,data/processed/dataset_v1/test/sample_000911.cpp,cpp_none_none_simple_embedded_0,test
clean_000346,verilog,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000912.v,verilog_none_none_complex_asic_0,test
bad_000455,verilog,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/test/sample_000913.v,verilog_logic_tamper_high_simple_asic_1,test
clean_000195,c,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000914.c,c_none_none_complex_mcu_0,test
bad_000300,cpp,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/test/sample_000915.cpp,cpp_privilege_escalation_medium_complex_mcu_1,test
bad_000344,c,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000916.c,c_logic_tamper_high_simple_fpga_1,test
clean_000468,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000917.vhd,vhdl_none_none_complex_embedded_0,test
clean_000220,vhdl,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000918.vhd,vhdl_none_none_complex_fpga_0,test
clean_000402,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000919.cpp,cpp_none_none_complex_mcu_0,test
bad_000372,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/test/sample_000920.cpp,cpp_privilege_escalation_medium_simple_fpga_1,test
clean_000123,c,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000921.c,c_none_none_complex_fpga_0,test
clean_000192,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000922.cpp,cpp_none_none_complex_fpga_0,test
clean_000200,verilog,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000923.v,verilog_none_none_complex_asic_0,test
bad_000125,cpp,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000924.cpp,cpp_privilege_escalation_medium_simple_asic_1,test
clean_000260,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000925.v,verilog_none_none_complex_fpga_0,test
clean_000109,c,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000926.c,c_none_none_simple_fpga_0,test
clean_000419,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000927.cpp,cpp_none_none_simple_fpga_0,test
bad_000238,verilog,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/test/sample_000928.v,verilog_data_exfiltration_medium_complex_fpga_1,test
bad_000260,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/test/sample_000929.cpp,cpp_privilege_escalation_medium_simple_fpga_1,test
bad_000234,cpp,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000930.cpp,cpp_instruction_hijack_high_simple_fpga_1,test
bad_000341,vhdl,privilege_escalation,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000931.vhd,vhdl_privilege_escalation_medium_simple_embedded_1,test
clean_000143,vhdl,none,none,simple,embedded,0,data/processed/dataset_v1/test/sample_000932.vhd,vhdl_none_none_simple_embedded_0,test
bad_000004,c,instruction_hijack,high,complex,asic,1,data/processed/dataset_v1/test/sample_000933.c,c_instruction_hijack_high_complex_asic_1,test
clean_000168,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000934.vhd,vhdl_none_none_complex_mcu_0,test
bad_000418,cpp,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000935.cpp,cpp_instruction_hijack_high_simple_fpga_1,test
clean_000046,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000936.vhd,vhdl_none_none_complex_embedded_0,test
clean_000108,c,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000937.c,c_none_none_complex_asic_0,test
bad_000218,c,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000938.c,c_data_exfiltration_medium_simple_embedded_1,test
clean_000382,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000939.cpp,cpp_none_none_complex_embedded_0,test
bad_000034,vhdl,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000940.vhd,vhdl_instruction_hijack_high_simple_fpga_1,test
bad_000060,cpp,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/test/sample_000941.cpp,cpp_instruction_hijack_high_simple_asic_1,test
clean_000298,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000942.vhd,vhdl_none_none_complex_embedded_0,test
bad_000319,vhdl,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/test/sample_000943.vhd,vhdl_logic_tamper_high_simple_asic_1,test
bad_000148,verilog,privilege_escalation,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000944.v,verilog_privilege_escalation_medium_simple_embedded_1,test
bad_000349,c,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/test/sample_000945.c,c_privilege_escalation_medium_complex_fpga_1,test
clean_000363,c,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000946.c,c_none_none_simple_fpga_0,test
bad_000472,cpp,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/test/sample_000947.cpp,cpp_data_exfiltration_medium_complex_asic_1,test
clean_000002,verilog,none,none,simple,embedded,0,data/processed/dataset_v1/test/sample_000948.v,verilog_none_none_simple_embedded_0,test
clean_000227,vhdl,none,none,simple,asic,0,data/processed/dataset_v1/test/sample_000949.vhd,vhdl_none_none_simple_asic_0,test
bad_000174,verilog,logic_tamper,high,simple,mcu,1,data/processed/dataset_v1/test/sample_000950.v,verilog_logic_tamper_high_simple_mcu_1,test
bad_000277,verilog,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/test/sample_000951.v,verilog_logic_tamper_high_complex_mcu_1,test
clean_000099,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000952.cpp,cpp_none_none_simple_fpga_0,test
clean_000116,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000953.cpp,cpp_none_none_complex_fpga_0,test
clean_000463,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/test/sample_000954.cpp,cpp_none_none_simple_mcu_0,test
bad_000458,c,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/test/sample_000955.c,c_logic_tamper_high_complex_embedded_1,test
bad_000471,vhdl,privilege_escalation,medium,complex,asic,1,data/processed/dataset_v1/test/sample_000956.vhd,vhdl_privilege_escalation_medium_complex_asic_1,test
bad_000172,c,logic_tamper,high,simple,embedded,1,data/processed/dataset_v1/test/sample_000957.c,c_logic_tamper_high_simple_embedded_1,test
bad_000233,vhdl,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/test/sample_000958.vhd,vhdl_data_exfiltration_medium_complex_asic_1,test
clean_000484,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000959.vhd,vhdl_none_none_complex_mcu_0,test
bad_000114,verilog,privilege_escalation,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000960.v,verilog_privilege_escalation_medium_simple_embedded_1,test
bad_000134,vhdl,instruction_hijack,high,simple,embedded,1,data/processed/dataset_v1/test/sample_000961.vhd,vhdl_instruction_hijack_high_simple_embedded_1,test
bad_000285,verilog,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/test/sample_000962.v,verilog_instruction_hijack_high_complex_embedded_1,test
bad_000073,verilog,privilege_escalation,medium,simple,embedded,1,data/processed/dataset_v1/test/sample_000963.v,verilog_privilege_escalation_medium_simple_embedded_1,test
clean_000339,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000964.vhd,vhdl_none_none_complex_asic_0,test
clean_000465,verilog,none,none,simple,embedded,0,data/processed/dataset_v1/test/sample_000965.v,verilog_none_none_simple_embedded_0,test
bad_000364,c,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000966.c,c_privilege_escalation_medium_simple_asic_1,test
clean_000228,verilog,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000967.v,verilog_none_none_complex_embedded_0,test
bad_000336,c,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000968.c,c_privilege_escalation_medium_simple_asic_1,test
clean_000055,c,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000969.c,c_none_none_complex_asic_0,test
bad_000486,vhdl,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/test/sample_000970.vhd,vhdl_logic_tamper_high_simple_asic_1,test
clean_000372,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000971.vhd,vhdl_none_none_complex_mcu_0,test
clean_000349,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000972.cpp,cpp_none_none_complex_fpga_0,test
clean_000467,cpp,none,none,simple,asic,0,data/processed/dataset_v1/test/sample_000973.cpp,cpp_none_none_simple_asic_0,test
bad_000187,verilog,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/test/sample_000974.v,verilog_data_exfiltration_medium_complex_mcu_1,test
bad_000170,cpp,instruction_hijack,high,simple,embedded,1,data/processed/dataset_v1/test/sample_000975.cpp,cpp_instruction_hijack_high_simple_embedded_1,test
clean_000211,c,none,none,simple,asic,0,data/processed/dataset_v1/test/sample_000976.c,c_none_none_simple_asic_0,test
bad_000075,vhdl,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/test/sample_000977.vhd,vhdl_logic_tamper_high_complex_embedded_1,test
bad_000020,vhdl,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/test/sample_000978.vhd,vhdl_data_exfiltration_medium_simple_mcu_1,test
bad_000411,cpp,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000979.cpp,cpp_data_exfiltration_medium_simple_asic_1,test
clean_000311,c,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000980.c,c_none_none_complex_mcu_0,test
bad_000152,vhdl,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000981.vhd,vhdl_instruction_hijack_high_simple_fpga_1,test
bad_000133,vhdl,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/test/sample_000982.vhd,vhdl_logic_tamper_high_simple_fpga_1,test
bad_000118,vhdl,privilege_escalation,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000983.vhd,vhdl_privilege_escalation_medium_simple_asic_1,test
bad_000310,verilog,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000984.v,verilog_data_exfiltration_medium_simple_asic_1,test
